ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001B9C0879510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000020669509510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x00000160F5F89510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:10:10,176 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FE6B50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:14:26,889 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD82177D50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:15:10,192 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FE4150>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:19:26,953 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD8216FE90>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:20:11,505 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FEDC90>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:24:26,966 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD8216E110>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:25:11,530 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FEFA90>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:29:27,003 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD82176B50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:30:11,560 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FE5050>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:34:27,060 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD82174150>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:35:11,589 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FCB2D0>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:39:27,101 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD8217DC90>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:40:11,622 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FDE4D0>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
